CustomerID,Recency,Frequency,Monetary,Recency_NORM,Frequency_NORM,Monetary_NORM,R_CLUSTER,F_CLUSTER,M_CLUSTER,FinalCluster,Segment
11767,503,1,14.37,0.10738255033557047,0.0,-0.3356449375866852,1,0,0,1,Low-Value
20041,476,1,14.37,0.016778523489932886,0.0,-0.3356449375866852,1,0,0,1,Low-Value
19966,476,1,14.37,0.016778523489932886,0.0,-0.3356449375866852,1,0,0,1,Low-Value
15468,491,1,14.37,0.06711409395973154,0.0,-0.3356449375866852,1,0,0,1,Low-Value
11788,503,1,14.37,0.10738255033557047,0.0,-0.3356449375866852,1,0,0,1,Low-Value
326,544,1,14.37,0.24496644295302014,0.0,-0.3356449375866852,1,0,0,1,Low-Value
17739,483,1,14.37,0.040268456375838924,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22553,466,1,14.37,-0.016778523489932886,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3568,531,1,14.37,0.20134228187919462,0.0,-0.3356449375866852,1,0,0,1,Low-Value
17628,484,1,14.37,0.0436241610738255,0.0,-0.3356449375866852,1,0,0,1,Low-Value
4039,526,1,14.37,0.18456375838926176,0.0,-0.3356449375866852,1,0,0,1,Low-Value
2619,535,1,14.37,0.21476510067114093,0.0,-0.3356449375866852,1,0,0,1,Low-Value
8196,514,1,14.37,0.14429530201342283,0.0,-0.3356449375866852,1,0,0,1,Low-Value
23509,462,1,14.37,-0.030201342281879196,0.0,-0.3356449375866852,1,0,0,1,Low-Value
15620,467,1,14.37,-0.013422818791946308,0.0,-0.3356449375866852,1,0,0,1,Low-Value
16982,486,1,14.37,0.050335570469798654,0.0,-0.3356449375866852,1,0,0,1,Low-Value
23557,462,1,14.37,-0.030201342281879196,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3627,531,1,14.37,0.20134228187919462,0.0,-0.3356449375866852,1,0,0,1,Low-Value
12558,500,1,14.37,0.09731543624161074,0.0,-0.3356449375866852,1,0,0,1,Low-Value
2574,533,1,14.37,0.2080536912751678,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3161,533,1,14.37,0.2080536912751678,0.0,-0.3356449375866852,1,0,0,1,Low-Value
11956,503,1,14.37,0.10738255033557047,0.0,-0.3356449375866852,1,0,0,1,Low-Value
15230,491,1,14.37,0.06711409395973154,0.0,-0.3356449375866852,1,0,0,1,Low-Value
12319,501,1,14.37,0.10067114093959731,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3087,533,1,14.37,0.2080536912751678,0.0,-0.3356449375866852,1,0,0,1,Low-Value
11114,490,1,14.37,0.06375838926174497,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22074,468,1,14.37,-0.010067114093959731,0.0,-0.3356449375866852,1,0,0,1,Low-Value
6826,519,1,14.37,0.1610738255033557,0.0,-0.3356449375866852,1,0,0,1,Low-Value
11427,505,1,14.37,0.11409395973154363,0.0,-0.3356449375866852,1,0,0,1,Low-Value
6943,519,1,14.37,0.1610738255033557,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22733,465,1,14.37,-0.020134228187919462,0.0,-0.3356449375866852,1,0,0,1,Low-Value
23153,463,1,14.37,-0.026845637583892617,0.0,-0.3356449375866852,1,0,0,1,Low-Value
7346,518,1,14.37,0.15771812080536912,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3547,531,1,14.37,0.20134228187919462,0.0,-0.3356449375866852,1,0,0,1,Low-Value
10830,507,1,14.37,0.12080536912751678,0.0,-0.3356449375866852,1,0,0,1,Low-Value
10323,508,1,14.37,0.12416107382550336,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22726,465,1,14.37,-0.020134228187919462,0.0,-0.3356449375866852,1,0,0,1,Low-Value
12927,499,1,14.37,0.09395973154362416,0.0,-0.3356449375866852,1,0,0,1,Low-Value
7077,519,1,14.37,0.1610738255033557,0.0,-0.3356449375866852,1,0,0,1,Low-Value
10477,508,1,14.37,0.12416107382550336,0.0,-0.3356449375866852,1,0,0,1,Low-Value
16703,487,1,14.37,0.053691275167785234,0.0,-0.3356449375866852,1,0,0,1,Low-Value
23248,463,1,14.37,-0.026845637583892617,0.0,-0.3356449375866852,1,0,0,1,Low-Value
19204,478,1,14.37,0.02348993288590604,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22771,465,1,14.37,-0.020134228187919462,0.0,-0.3356449375866852,1,0,0,1,Low-Value
1127,541,1,14.37,0.2348993288590604,0.0,-0.3356449375866852,1,0,0,1,Low-Value
8499,508,1,14.37,0.12416107382550336,0.0,-0.3356449375866852,1,0,0,1,Low-Value
21558,470,1,14.37,-0.003355704697986577,0.0,-0.3356449375866852,1,0,0,1,Low-Value
4735,527,1,14.37,0.18791946308724833,0.0,-0.3356449375866852,1,0,0,1,Low-Value
23070,464,1,14.37,-0.02348993288590604,0.0,-0.3356449375866852,1,0,0,1,Low-Value
17586,484,1,14.37,0.0436241610738255,0.0,-0.3356449375866852,1,0,0,1,Low-Value
1275,540,1,14.37,0.23154362416107382,0.0,-0.3356449375866852,1,0,0,1,Low-Value
4095,529,1,14.37,0.19463087248322147,0.0,-0.3356449375866852,1,0,0,1,Low-Value
7341,518,1,14.37,0.15771812080536912,0.0,-0.3356449375866852,1,0,0,1,Low-Value
15633,490,1,14.37,0.06375838926174497,0.0,-0.3356449375866852,1,0,0,1,Low-Value
8756,513,1,14.37,0.14093959731543623,0.0,-0.3356449375866852,1,0,0,1,Low-Value
409,544,1,14.37,0.24496644295302014,0.0,-0.3356449375866852,1,0,0,1,Low-Value
15462,491,1,14.37,0.06711409395973154,0.0,-0.3356449375866852,1,0,0,1,Low-Value
12992,499,1,14.37,0.09395973154362416,0.0,-0.3356449375866852,1,0,0,1,Low-Value
15757,490,1,14.37,0.06375838926174497,0.0,-0.3356449375866852,1,0,0,1,Low-Value
17898,483,1,14.37,0.040268456375838924,0.0,-0.3356449375866852,1,0,0,1,Low-Value
10405,508,1,14.37,0.12416107382550336,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3989,530,1,14.37,0.19798657718120805,0.0,-0.3356449375866852,1,0,0,1,Low-Value
212,545,1,14.37,0.2483221476510067,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3472,532,1,14.37,0.20469798657718122,0.0,-0.3356449375866852,1,0,0,1,Low-Value
7334,518,1,14.37,0.15771812080536912,0.0,-0.3356449375866852,1,0,0,1,Low-Value
10981,506,1,14.37,0.1174496644295302,0.0,-0.3356449375866852,1,0,0,1,Low-Value
19757,475,1,14.37,0.013422818791946308,0.0,-0.3356449375866852,1,0,0,1,Low-Value
1334,540,1,14.37,0.23154362416107382,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3410,532,1,14.37,0.20469798657718122,0.0,-0.3356449375866852,1,0,0,1,Low-Value
1337,540,1,14.37,0.23154362416107382,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3426,532,1,14.37,0.20469798657718122,0.0,-0.3356449375866852,1,0,0,1,Low-Value
2709,535,1,14.37,0.21476510067114093,0.0,-0.3356449375866852,1,0,0,1,Low-Value
6880,519,1,14.37,0.1610738255033557,0.0,-0.3356449375866852,1,0,0,1,Low-Value
11123,475,1,14.37,0.013422818791946308,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3607,531,1,14.37,0.20134228187919462,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22399,467,1,14.37,-0.013422818791946308,0.0,-0.3356449375866852,1,0,0,1,Low-Value
10331,508,1,14.37,0.12416107382550336,0.0,-0.3356449375866852,1,0,0,1,Low-Value
20838,473,1,14.37,0.006711409395973154,0.0,-0.3356449375866852,1,0,0,1,Low-Value
10506,508,1,14.37,0.12416107382550336,0.0,-0.3356449375866852,1,0,0,1,Low-Value
18819,472,1,14.37,0.003355704697986577,0.0,-0.3356449375866852,1,0,0,1,Low-Value
7042,519,1,14.37,0.1610738255033557,0.0,-0.3356449375866852,1,0,0,1,Low-Value
1364,540,1,14.37,0.23154362416107382,0.0,-0.3356449375866852,1,0,0,1,Low-Value
12408,501,1,14.37,0.10067114093959731,0.0,-0.3356449375866852,1,0,0,1,Low-Value
15724,490,1,14.37,0.06375838926174497,0.0,-0.3356449375866852,1,0,0,1,Low-Value
7084,519,1,14.37,0.1610738255033557,0.0,-0.3356449375866852,1,0,0,1,Low-Value
2703,506,2,14.37,0.1174496644295302,0.5,-0.3356449375866852,1,0,0,1,Low-Value
22215,467,1,14.37,-0.013422818791946308,0.0,-0.3356449375866852,1,0,0,1,Low-Value
19994,476,1,14.37,0.016778523489932886,0.0,-0.3356449375866852,1,0,0,1,Low-Value
19953,476,1,14.37,0.016778523489932886,0.0,-0.3356449375866852,1,0,0,1,Low-Value
8628,513,1,14.37,0.14093959731543623,0.0,-0.3356449375866852,1,0,0,1,Low-Value
10929,506,1,14.37,0.1174496644295302,0.0,-0.3356449375866852,1,0,0,1,Low-Value
15816,490,1,14.37,0.06375838926174497,0.0,-0.3356449375866852,1,0,0,1,Low-Value
17222,485,1,14.37,0.04697986577181208,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3557,531,1,14.37,0.20134228187919462,0.0,-0.3356449375866852,1,0,0,1,Low-Value
15725,490,1,14.37,0.06375838926174497,0.0,-0.3356449375866852,1,0,0,1,Low-Value
6969,519,1,14.37,0.1610738255033557,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3388,532,1,14.37,0.20469798657718122,0.0,-0.3356449375866852,1,0,0,1,Low-Value
15507,490,1,14.37,0.06375838926174497,0.0,-0.3356449375866852,1,0,0,1,Low-Value
2768,534,1,14.37,0.21140939597315436,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22254,467,1,14.37,-0.013422818791946308,0.0,-0.3356449375866852,1,0,0,1,Low-Value
12849,499,1,14.37,0.09395973154362416,0.0,-0.3356449375866852,1,0,0,1,Low-Value
17563,484,1,14.37,0.0436241610738255,0.0,-0.3356449375866852,1,0,0,1,Low-Value
6983,519,1,14.37,0.1610738255033557,0.0,-0.3356449375866852,1,0,0,1,Low-Value
21293,471,1,14.37,0.0,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22544,466,1,14.37,-0.016778523489932886,0.0,-0.3356449375866852,1,0,0,1,Low-Value
21102,472,1,14.37,0.003355704697986577,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22522,466,1,14.37,-0.016778523489932886,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3564,531,1,14.37,0.20134228187919462,0.0,-0.3356449375866852,1,0,0,1,Low-Value
19637,477,1,14.37,0.020134228187919462,0.0,-0.3356449375866852,1,0,0,1,Low-Value
19872,476,1,14.37,0.016778523489932886,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22490,466,1,14.37,-0.016778523489932886,0.0,-0.3356449375866852,1,0,0,1,Low-Value
19671,466,1,14.37,-0.016778523489932886,0.0,-0.3356449375866852,1,0,0,1,Low-Value
1671,539,1,14.37,0.22818791946308725,0.0,-0.3356449375866852,1,0,0,1,Low-Value
13457,498,1,14.37,0.09060402684563758,0.0,-0.3356449375866852,1,0,0,1,Low-Value
21041,472,1,14.37,0.003355704697986577,0.0,-0.3356449375866852,1,0,0,1,Low-Value
1431,540,1,14.37,0.23154362416107382,0.0,-0.3356449375866852,1,0,0,1,Low-Value
11402,505,1,14.37,0.11409395973154363,0.0,-0.3356449375866852,1,0,0,1,Low-Value
21071,472,1,14.37,0.003355704697986577,0.0,-0.3356449375866852,1,0,0,1,Low-Value
23396,462,1,14.37,-0.030201342281879196,0.0,-0.3356449375866852,1,0,0,1,Low-Value
11042,506,1,14.37,0.1174496644295302,0.0,-0.3356449375866852,1,0,0,1,Low-Value
12018,503,1,14.37,0.10738255033557047,0.0,-0.3356449375866852,1,0,0,1,Low-Value
12305,501,1,14.37,0.10067114093959731,0.0,-0.3356449375866852,1,0,0,1,Low-Value
11973,503,1,14.37,0.10738255033557047,0.0,-0.3356449375866852,1,0,0,1,Low-Value
1206,541,1,14.37,0.2348993288590604,0.0,-0.3356449375866852,1,0,0,1,Low-Value
11778,503,1,14.37,0.10738255033557047,0.0,-0.3356449375866852,1,0,0,1,Low-Value
12673,500,1,14.37,0.09731543624161074,0.0,-0.3356449375866852,1,0,0,1,Low-Value
12045,502,1,14.37,0.1040268456375839,0.0,-0.3356449375866852,1,0,0,1,Low-Value
45,545,1,14.37,0.2483221476510067,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22123,468,1,14.37,-0.010067114093959731,0.0,-0.3356449375866852,1,0,0,1,Low-Value
10503,508,1,14.37,0.12416107382550336,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22611,466,1,14.37,-0.016778523489932886,0.0,-0.3356449375866852,1,0,0,1,Low-Value
11205,505,1,14.37,0.11409395973154363,0.0,-0.3356449375866852,1,0,0,1,Low-Value
12951,499,1,14.37,0.09395973154362416,0.0,-0.3356449375866852,1,0,0,1,Low-Value
2162,537,1,14.37,0.2214765100671141,0.0,-0.3356449375866852,1,0,0,1,Low-Value
1116,541,1,14.37,0.2348993288590604,0.0,-0.3356449375866852,1,0,0,1,Low-Value
12672,500,1,14.37,0.09731543624161074,0.0,-0.3356449375866852,1,0,0,1,Low-Value
10378,508,1,14.37,0.12416107382550336,0.0,-0.3356449375866852,1,0,0,1,Low-Value
15316,491,1,14.37,0.06711409395973154,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22814,465,1,14.37,-0.020134228187919462,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22118,468,1,14.37,-0.010067114093959731,0.0,-0.3356449375866852,1,0,0,1,Low-Value
4186,529,1,14.37,0.19463087248322147,0.0,-0.3356449375866852,1,0,0,1,Low-Value
15652,490,1,14.37,0.06375838926174497,0.0,-0.3356449375866852,1,0,0,1,Low-Value
199,545,1,14.37,0.2483221476510067,0.0,-0.3356449375866852,1,0,0,1,Low-Value
7094,519,1,14.37,0.1610738255033557,0.0,-0.3356449375866852,1,0,0,1,Low-Value
13671,489,1,14.37,0.06040268456375839,0.0,-0.3356449375866852,1,0,0,1,Low-Value
2839,528,1,14.37,0.1912751677852349,0.0,-0.3356449375866852,1,0,0,1,Low-Value
4214,529,1,14.37,0.19463087248322147,0.0,-0.3356449375866852,1,0,0,1,Low-Value
12687,500,1,14.37,0.09731543624161074,0.0,-0.3356449375866852,1,0,0,1,Low-Value
2207,537,1,14.37,0.2214765100671141,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22619,466,1,14.37,-0.016778523489932886,0.0,-0.3356449375866852,1,0,0,1,Low-Value
15169,491,1,14.37,0.06711409395973154,0.0,-0.3356449375866852,1,0,0,1,Low-Value
15599,490,1,14.37,0.06375838926174497,0.0,-0.3356449375866852,1,0,0,1,Low-Value
1106,541,1,14.37,0.2348993288590604,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3552,531,1,14.37,0.20134228187919462,0.0,-0.3356449375866852,1,0,0,1,Low-Value
2919,534,1,14.37,0.21140939597315436,0.0,-0.3356449375866852,1,0,0,1,Low-Value
11811,503,1,14.37,0.10738255033557047,0.0,-0.3356449375866852,1,0,0,1,Low-Value
4037,529,1,14.37,0.19463087248322147,0.0,-0.3356449375866852,1,0,0,1,Low-Value
10759,507,1,14.37,0.12080536912751678,0.0,-0.3356449375866852,1,0,0,1,Low-Value
688,543,1,14.37,0.24161073825503357,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22,545,1,14.37,0.2483221476510067,0.0,-0.3356449375866852,1,0,0,1,Low-Value
2879,534,1,14.37,0.21140939597315436,0.0,-0.3356449375866852,1,0,0,1,Low-Value
21355,471,1,14.37,0.0,0.0,-0.3356449375866852,1,0,0,1,Low-Value
1469,540,1,14.37,0.23154362416107382,0.0,-0.3356449375866852,1,0,0,1,Low-Value
22806,465,1,14.37,-0.020134228187919462,0.0,-0.3356449375866852,1,0,0,1,Low-Value
3464,507,1,14.37,0.12080536912751678,0.0,-0.3356449375866852,1,0,0,1,Low-Value
8502,514,1,14.37,0.14429530201342283,0.0,-0.3356449375866852,1,0,0,1,Low-Value
17012,486,1,14.37,0.050335570469798654,0.0,-0.3356449375866852,1,0,0,1,Low-Value
8520,514,1,14.37,0.14429530201342283,0.0,-0.3356449375866852,1,0,0,1,Low-Value
1049,541,1,14.37,0.2348993288590604,0.0,-0.3356449375866852,1,0,0,1,Low-Value
16922,486,1,14.37,0.050335570469798654,0.0,-0.3356449375866852,1,0,0,1,Low-Value
21492,468,1,14.37,-0.010067114093959731,0.0,-0.3356449375866852,1,0,0,1,Low-Value
23170,463,1,14.37,-0.026845637583892617,0.0,-0.3356449375866852,1,0,0,1,Low-Value
7413,517,1,14.3,0.15436241610738255,0.0,-0.3364539990753583,1,0,0,1,Low-Value
878,542,1,14.3,0.23825503355704697,0.0,-0.3364539990753583,1,0,0,1,Low-Value
5037,526,1,14.3,0.18456375838926176,0.0,-0.3364539990753583,1,0,0,1,Low-Value
11372,410,2,14.120000000000001,-0.20469798657718122,0.5,-0.3385344429033749,1,0,0,1,Low-Value
2068,537,1,14.0,0.2214765100671141,0.0,-0.339921405455386,1,0,0,1,Low-Value
20315,475,1,13.99,0.013422818791946308,0.0,-0.3400369856680536,1,0,0,1,Low-Value
14572,494,1,13.99,0.07718120805369127,0.0,-0.3400369856680536,1,0,0,1,Low-Value
17141,485,1,13.99,0.04697986577181208,0.0,-0.3400369856680536,1,0,0,1,Low-Value
4452,528,1,13.99,0.1912751677852349,0.0,-0.3400369856680536,1,0,0,1,Low-Value
14053,488,1,13.99,0.05704697986577181,0.0,-0.3400369856680536,1,0,0,1,Low-Value
10338,508,1,13.99,0.12416107382550336,0.0,-0.3400369856680536,1,0,0,1,Low-Value
15713,490,1,13.99,0.06375838926174497,0.0,-0.3400369856680536,1,0,0,1,Low-Value
17704,483,1,13.99,0.040268456375838924,0.0,-0.3400369856680536,1,0,0,1,Low-Value
5001,526,1,13.99,0.18456375838926176,0.0,-0.3400369856680536,1,0,0,1,Low-Value
1383,540,1,13.99,0.23154362416107382,0.0,-0.3400369856680536,1,0,0,1,Low-Value
18988,479,1,13.99,0.026845637583892617,0.0,-0.3400369856680536,1,0,0,1,Low-Value
5193,525,1,13.99,0.18120805369127516,0.0,-0.3400369856680536,1,0,0,1,Low-Value
3740,530,1,13.99,0.19798657718120805,0.0,-0.3400369856680536,1,0,0,1,Low-Value
22004,468,1,13.99,-0.010067114093959731,0.0,-0.3400369856680536,1,0,0,1,Low-Value
3170,533,1,13.99,0.2080536912751678,0.0,-0.3400369856680536,1,0,0,1,Low-Value
22392,467,1,13.99,-0.013422818791946308,0.0,-0.3400369856680536,1,0,0,1,Low-Value
15960,489,1,13.99,0.06040268456375839,0.0,-0.3400369856680536,1,0,0,1,Low-Value
23316,463,1,13.99,-0.026845637583892617,0.0,-0.3400369856680536,1,0,0,1,Low-Value
15508,490,1,13.99,0.06375838926174497,0.0,-0.3400369856680536,1,0,0,1,Low-Value
16604,487,1,13.99,0.053691275167785234,0.0,-0.3400369856680536,1,0,0,1,Low-Value
10449,508,1,13.99,0.12416107382550336,0.0,-0.3400369856680536,1,0,0,1,Low-Value
11128,506,1,13.99,0.1174496644295302,0.0,-0.3400369856680536,1,0,0,1,Low-Value
2633,535,1,13.99,0.21476510067114093,0.0,-0.3400369856680536,1,0,0,1,Low-Value
11200,505,1,13.99,0.11409395973154363,0.0,-0.3400369856680536,1,0,0,1,Low-Value
480,544,1,13.99,0.24496644295302014,0.0,-0.3400369856680536,1,0,0,1,Low-Value
1128,541,1,13.99,0.2348993288590604,0.0,-0.3400369856680536,1,0,0,1,Low-Value
7386,517,1,13.99,0.15436241610738255,0.0,-0.3400369856680536,1,0,0,1,Low-Value
8421,514,1,13.98,0.14429530201342283,0.0,-0.34015256588072124,1,0,0,1,Low-Value
13440,498,1,13.98,0.09060402684563758,0.0,-0.34015256588072124,1,0,0,1,Low-Value
8028,515,1,13.98,0.1476510067114094,0.0,-0.34015256588072124,1,0,0,1,Low-Value
16288,488,1,13.98,0.05704697986577181,0.0,-0.34015256588072124,1,0,0,1,Low-Value
4592,527,1,13.97,0.18791946308724833,0.0,-0.34026814609338885,1,0,0,1,Low-Value
18024,482,1,13.97,0.03691275167785235,0.0,-0.34026814609338885,1,0,0,1,Low-Value
8016,515,1,13.97,0.1476510067114094,0.0,-0.34026814609338885,1,0,0,1,Low-Value
15688,490,1,13.97,0.06375838926174497,0.0,-0.34026814609338885,1,0,0,1,Low-Value
9094,512,1,13.97,0.13758389261744966,0.0,-0.34026814609338885,1,0,0,1,Low-Value
15870,489,1,13.97,0.06040268456375839,0.0,-0.34026814609338885,1,0,0,1,Low-Value
9312,511,1,13.97,0.1342281879194631,0.0,-0.34026814609338885,1,0,0,1,Low-Value
9413,511,1,13.97,0.1342281879194631,0.0,-0.34026814609338885,1,0,0,1,Low-Value
6236,521,1,13.97,0.16778523489932887,0.0,-0.34026814609338885,1,0,0,1,Low-Value
5966,522,1,13.97,0.17114093959731544,0.0,-0.34026814609338885,1,0,0,1,Low-Value
11267,505,1,13.97,0.11409395973154363,0.0,-0.34026814609338885,1,0,0,1,Low-Value
13356,498,1,13.97,0.09060402684563758,0.0,-0.34026814609338885,1,0,0,1,Low-Value
21273,471,1,13.97,0.0,0.0,-0.34026814609338885,1,0,0,1,Low-Value
6196,522,1,13.97,0.17114093959731544,0.0,-0.34026814609338885,1,0,0,1,Low-Value
17078,485,1,13.97,0.04697986577181208,0.0,-0.34026814609338885,1,0,0,1,Low-Value
10599,507,1,13.97,0.12080536912751678,0.0,-0.34026814609338885,1,0,0,1,Low-Value
23405,462,1,13.97,-0.030201342281879196,0.0,-0.34026814609338885,1,0,0,1,Low-Value
18220,482,1,13.97,0.03691275167785235,0.0,-0.34026814609338885,1,0,0,1,Low-Value
1429,540,1,13.97,0.23154362416107382,0.0,-0.34026814609338885,1,0,0,1,Low-Value
507,544,1,13.97,0.24496644295302014,0.0,-0.34026814609338885,1,0,0,1,Low-Value
15889,489,1,13.97,0.06040268456375839,0.0,-0.34026814609338885,1,0,0,1,Low-Value
10105,509,1,13.97,0.12751677852348994,0.0,-0.34026814609338885,1,0,0,1,Low-Value
18231,482,1,13.97,0.03691275167785235,0.0,-0.34026814609338885,1,0,0,1,Low-Value
9976,509,1,13.97,0.12751677852348994,0.0,-0.34026814609338885,1,0,0,1,Low-Value
16243,488,1,13.97,0.05704697986577181,0.0,-0.34026814609338885,1,0,0,1,Low-Value
17977,482,1,13.97,0.03691275167785235,0.0,-0.34026814609338885,1,0,0,1,Low-Value
6351,521,1,13.97,0.16778523489932887,0.0,-0.34026814609338885,1,0,0,1,Low-Value
253,544,1,13.97,0.24496644295302014,0.0,-0.34026814609338885,1,0,0,1,Low-Value
16500,487,1,13.97,0.053691275167785234,0.0,-0.34026814609338885,1,0,0,1,Low-Value
7058,519,1,13.97,0.1610738255033557,0.0,-0.34026814609338885,1,0,0,1,Low-Value
5433,524,1,13.97,0.17785234899328858,0.0,-0.34026814609338885,1,0,0,1,Low-Value
22485,466,1,13.97,-0.016778523489932886,0.0,-0.34026814609338885,1,0,0,1,Low-Value
9617,510,1,13.97,0.13087248322147652,0.0,-0.34026814609338885,1,0,0,1,Low-Value
14246,495,1,13.97,0.08053691275167785,0.0,-0.34026814609338885,1,0,0,1,Low-Value
8015,515,1,13.97,0.1476510067114094,0.0,-0.34026814609338885,1,0,0,1,Low-Value
16226,488,1,13.97,0.05704697986577181,0.0,-0.34026814609338885,1,0,0,1,Low-Value
23241,463,1,13.97,-0.026845637583892617,0.0,-0.34026814609338885,1,0,0,1,Low-Value
9624,510,1,13.97,0.13087248322147652,0.0,-0.34026814609338885,1,0,0,1,Low-Value
1307,540,1,13.97,0.23154362416107382,0.0,-0.34026814609338885,1,0,0,1,Low-Value
2819,534,1,13.97,0.21140939597315436,0.0,-0.34026814609338885,1,0,0,1,Low-Value
18431,481,1,13.97,0.03355704697986577,0.0,-0.34026814609338885,1,0,0,1,Low-Value
16222,488,1,13.97,0.05704697986577181,0.0,-0.34026814609338885,1,0,0,1,Low-Value
3764,530,1,13.97,0.19798657718120805,0.0,-0.34026814609338885,1,0,0,1,Low-Value
11078,505,1,13.97,0.11409395973154363,0.0,-0.34026814609338885,1,0,0,1,Low-Value
22497,466,1,13.97,-0.016778523489932886,0.0,-0.34026814609338885,1,0,0,1,Low-Value
23235,463,1,13.97,-0.026845637583892617,0.0,-0.34026814609338885,1,0,0,1,Low-Value
16255,488,1,13.97,0.05704697986577181,0.0,-0.34026814609338885,1,0,0,1,Low-Value
23156,463,1,13.97,-0.026845637583892617,0.0,-0.34026814609338885,1,0,0,1,Low-Value
21248,471,1,13.97,0.0,0.0,-0.34026814609338885,1,0,0,1,Low-Value
11337,505,1,13.97,0.11409395973154363,0.0,-0.34026814609338885,1,0,0,1,Low-Value
6649,520,1,13.97,0.1644295302013423,0.0,-0.34026814609338885,1,0,0,1,Low-Value
8612,513,1,13.97,0.14093959731543623,0.0,-0.34026814609338885,1,0,0,1,Low-Value
3957,530,1,13.97,0.19798657718120805,0.0,-0.34026814609338885,1,0,0,1,Low-Value
18336,481,1,13.97,0.03355704697986577,0.0,-0.34026814609338885,1,0,0,1,Low-Value
18074,482,1,13.97,0.03691275167785235,0.0,-0.34026814609338885,1,0,0,1,Low-Value
11718,504,1,13.97,0.11073825503355705,0.0,-0.34026814609338885,1,0,0,1,Low-Value
7318,518,1,13.97,0.15771812080536912,0.0,-0.34026814609338885,1,0,0,1,Low-Value
15940,472,1,13.97,0.003355704697986577,0.0,-0.34026814609338885,1,0,0,1,Low-Value
16143,488,1,13.97,0.05704697986577181,0.0,-0.34026814609338885,1,0,0,1,Low-Value
13202,498,1,13.97,0.09060402684563758,0.0,-0.34026814609338885,1,0,0,1,Low-Value
12841,499,1,13.97,0.09395973154362416,0.0,-0.34026814609338885,1,0,0,1,Low-Value
7268,518,1,13.97,0.15771812080536912,0.0,-0.34026814609338885,1,0,0,1,Low-Value
21359,471,1,13.97,0.0,0.0,-0.34026814609338885,1,0,0,1,Low-Value
20121,475,1,13.97,0.013422818791946308,0.0,-0.34026814609338885,1,0,0,1,Low-Value
9415,511,1,13.97,0.1342281879194631,0.0,-0.34026814609338885,1,0,0,1,Low-Value
20879,472,1,13.97,0.003355704697986577,0.0,-0.34026814609338885,1,0,0,1,Low-Value
10155,509,1,13.97,0.12751677852348994,0.0,-0.34026814609338885,1,0,0,1,Low-Value
6702,520,1,13.97,0.1644295302013423,0.0,-0.34026814609338885,1,0,0,1,Low-Value
18200,482,1,13.97,0.03691275167785235,0.0,-0.34026814609338885,1,0,0,1,Low-Value
20330,475,1,13.97,0.013422818791946308,0.0,-0.34026814609338885,1,0,0,1,Low-Value
11913,481,1,13.97,0.03355704697986577,0.0,-0.34026814609338885,1,0,0,1,Low-Value
16145,488,1,13.97,0.05704697986577181,0.0,-0.34026814609338885,1,0,0,1,Low-Value
15775,490,1,13.97,0.06375838926174497,0.0,-0.34026814609338885,1,0,0,1,Low-Value
16041,489,1,13.97,0.06040268456375839,0.0,-0.34026814609338885,1,0,0,1,Low-Value
13260,498,1,13.97,0.09060402684563758,0.0,-0.34026814609338885,1,0,0,1,Low-Value
20297,475,1,13.97,0.013422818791946308,0.0,-0.34026814609338885,1,0,0,1,Low-Value
13271,498,1,13.97,0.09060402684563758,0.0,-0.34026814609338885,1,0,0,1,Low-Value
19987,476,1,13.97,0.016778523489932886,0.0,-0.34026814609338885,1,0,0,1,Low-Value
4338,528,1,13.97,0.1912751677852349,0.0,-0.34026814609338885,1,0,0,1,Low-Value
1267,540,1,13.97,0.23154362416107382,0.0,-0.34026814609338885,1,0,0,1,Low-Value
3221,533,1,13.97,0.2080536912751678,0.0,-0.34026814609338885,1,0,0,1,Low-Value
